,Unnamed: 0,Unnamed: 0.1,Roll,Sem,SubCode,Credit,Grade,Sub_Type
8974,8974,8974,0501EE31,1,CH110,3,AB,CORE
8975,8975,8975,0501EE31,1,EE101,8,AB,CORE
8976,8976,8976,0501EE31,1,HS101,6,AB,CORE
8977,8977,8977,0501EE31,1,MA101,8,BB,CORE
8978,8978,8978,0501EE31,1,ME110,3,AB,CORE
8979,8979,8979,0501EE31,1,ME111,7,BC,CORE
8980,8980,8980,0501EE31,1,PH101,6,AB,CORE
8981,8981,8981,0501EE31,2,CH102,6,AB,CORE
8982,8982,8982,0501EE31,2,CS101,6,BC,CORE
8983,8983,8983,0501EE31,2,CS110,3,BB,CORE
8984,8984,8984,0501EE31,2,EE102,4,AA,CORE
8985,8985,8985,0501EE31,2,MA102,8,AB,CORE
8986,8986,8986,0501EE31,2,ME101,8,BB,CORE
8987,8987,8987,0501EE31,2,PH102,6,BB,CORE
8988,8988,8988,0501EE31,2,PH110,3,AA,CORE
8989,8989,8989,0501EE31,3,CS201,9,AB,CORE
8990,8990,8990,0501EE31,3,EE200,6,AB,CORE
8991,8991,8991,0501EE31,3,EE201,6,BB,CORE
8992,8992,8992,0501EE31,3,EE202,3,AA,CORE
8993,8993,8993,0501EE31,3,EE220,8,AB,CORE
8994,8994,8994,0501EE31,3,HS201,6,AB,HS ELECTIVE
8995,8995,8995,0501EE31,3,MA201,8,BB,CORE
8996,8996,8996,0501EE31,4,EE203,6,BB,CORE
8997,8997,8997,0501EE31,4,EE204,3,AB,CORE
8998,8998,8998,0501EE31,4,EE230,8,BB,CORE
8999,8999,8999,0501EE31,4,EE280,6,BB,CORE
9000,9000,9000,0501EE31,4,EE281,3,AB,CORE
9001,9001,9001,0501EE31,4,HS202,6,BB,HS Elective
9002,9002,9002,0501EE31,4,MA225,8,BC,CORE
9003,9003,9003,0501EE31,4,MA231,6,BB,Elective-Sc.
9004,9004,9004,0501EE31,5,EE310,6,BB,CORE
9005,9005,9005,0501EE31,5,EE311,3,AB,CORE
9006,9006,9006,0501EE31,5,EE320,6,AA,CORE
9007,9007,9007,0501EE31,5,EE331,3,AA,CORE
9008,9008,9008,0501EE31,5,EE350,6,AA,CORE
9009,9009,9009,0501EE31,5,EE370,6,BB,CORE
9010,9010,9010,0501EE31,5,EE371,3,AA,CORE
9011,9011,9011,0501EE31,5,EE380,6,BC,CORE
9012,9012,9012,0501EE31,6,EE304,4,AB,CORE
9013,9013,9013,0501EE31,6,EE321,3,AB,CORE
9014,9014,9014,0501EE31,6,EE322,6,BC,CORE
9015,9015,9015,0501EE31,6,EE340,6,BB,CORE
9016,9016,9016,0501EE31,6,EE351,6,CC,CORE
9017,9017,9017,0501EE31,6,EE360,6,AB,CORE
9018,9018,9018,0501EE31,6,EE361,3,AB,CORE
9019,9019,9019,0501EE31,6,HS331,6,BB,HSS Elective
9020,9020,9020,0501EE31,7,EE400,2,AB,CORE
9021,9021,9021,0501EE31,7,EE410,6,BB,Departmental Elective - II
9022,9022,9022,0501EE31,7,EE430,6,AA,Departmental Elective - I
9023,9023,9023,0501EE31,7,EE480,6,BB,CORE
9024,9024,9024,0501EE31,7,EE481,6,BB,CORE
9025,9025,9025,0501EE31,7,EE482,3,AA,CORE
9026,9026,9026,0501EE31,7,EE498,10,AA,CORE
9027,9027,9027,0501EE31,7,PH402,6,AB,Open Elective - I
9028,9028,9028,0501EE31,8,EE483,6,BC,Departmental Elective - III
9029,9029,9029,0501EE31,8,EE499,14,AA,CORE
9030,9030,9030,0501EE31,8,EE508,6,BB,Departmental Elective - IV
9031,9031,9031,0501EE31,8,HS441,6,BB,HS Elective
9032,9032,9032,0501EE31,8,PH403,6,BB,Open Elective - II
9033,9033,9033,0501EE32,1,CH101,8,BB,CORE
9034,9034,9034,0501EE32,1,CH110,3,AA,CORE
9035,9035,9035,0501EE32,1,EE101,8,BB,CORE
9036,9036,9036,0501EE32,1,HS101,6,BB,CORE
9037,9037,9037,0501EE32,1,MA101,8,BC,CORE
9038,9038,9038,0501EE32,1,ME110,3,BB,CORE
9039,9039,9039,0501EE32,1,ME111,7,BC,CORE
9040,9040,9040,0501EE32,1,PH101,6,BB,CORE
9041,9041,9041,0501EE32,2,CH102,6,AB,CORE
9042,9042,9042,0501EE32,2,CS101,6,CC,CORE
9043,9043,9043,0501EE32,2,CS110,3,CC,CORE
9044,9044,9044,0501EE32,2,EE102,4,BB,CORE
9045,9045,9045,0501EE32,2,MA102,8,AA,CORE
9046,9046,9046,0501EE32,2,ME101,8,BB,CORE
9047,9047,9047,0501EE32,2,PH102,6,AB,CORE
9048,9048,9048,0501EE32,2,PH110,3,AA,CORE
9049,9049,9049,0501EE32,3,CS201,9,CD,CORE
9050,9050,9050,0501EE32,3,EE200,6,BB,CORE
9051,9051,9051,0501EE32,3,EE201,6,BC,CORE
9052,9052,9052,0501EE32,3,EE202,3,AB,CORE
9053,9053,9053,0501EE32,3,EE220,8,AB,CORE
9054,9054,9054,0501EE32,3,HS201,6,AB,HS ELECTIVE
9055,9055,9055,0501EE32,3,MA201,8,AB,CORE
9056,9056,9056,0501EE32,4,EE203,6,BB,CORE
9057,9057,9057,0501EE32,4,EE204,3,BC,CORE
9058,9058,9058,0501EE32,4,EE230,8,AB,CORE
9059,9059,9059,0501EE32,4,EE280,6,AA,CORE
9060,9060,9060,0501EE32,4,EE281,3,AA,CORE
9061,9061,9061,0501EE32,4,HS202,6,AB,HS Elective
9062,9062,9062,0501EE32,4,MA225,8,AA,CORE
9063,9063,9063,0501EE32,4,MA251,6,BC,Elective-Sc.
9064,9064,9064,0501EE32,5,EE310,6,AB,CORE
9065,9065,9065,0501EE32,5,EE311,3,BB,CORE
9066,9066,9066,0501EE32,5,EE320,6,AA,CORE
9067,9067,9067,0501EE32,5,EE331,3,AA,CORE
9068,9068,9068,0501EE32,5,EE350,6,AA,CORE
9069,9069,9069,0501EE32,5,EE370,6,AB,CORE
9070,9070,9070,0501EE32,5,EE371,3,AA,CORE
9071,9071,9071,0501EE32,5,EE380,6,AA,CORE
9072,9072,9072,0501EE32,6,EE304,4,AA,CORE
9073,9073,9073,0501EE32,6,EE321,3,AB,CORE
9074,9074,9074,0501EE32,6,EE322,6,BB,CORE
9075,9075,9075,0501EE32,6,EE340,6,BB,CORE
9076,9076,9076,0501EE32,6,EE351,6,CC,CORE
9077,9077,9077,0501EE32,6,EE360,6,BB,CORE
9078,9078,9078,0501EE32,6,EE361,3,BC,CORE
9079,9079,9079,0501EE32,6,HS331,6,AA,HSS Elective
9080,9080,9080,0501EE32,7,EE400,2,BB,CORE
9081,9081,9081,0501EE32,7,EE430,6,AA,Departmental Elective - I
9082,9082,9082,0501EE32,7,EE480,6,AA,CORE
9083,9083,9083,0501EE32,7,EE481,6,BB,CORE
9084,9084,9084,0501EE32,7,EE482,3,AA,CORE
9085,9085,9085,0501EE32,7,EE490,6,AA,Departmental Elective - II
9086,9086,9086,0501EE32,7,EE498,10,AB,CORE
9087,9087,9087,0501EE32,7,PH401,6,AA,Open Elective - I
9088,9088,9088,0501EE32,8,CE442,6,CC,Open Elective - II
9089,9089,9089,0501EE32,8,EE483,6,AB,Departmental Elective - III
9090,9090,9090,0501EE32,8,EE499,14,BC,CORE
9091,9091,9091,0501EE32,8,EE508,6,BB,Departmental Elective - IV
9092,9092,9092,0501EE32,8,HS441,6,BB,HS Elective
9093,9093,9093,0501EE33,1,CH101,8,CC,CORE
9094,9094,9094,0501EE33,1,CH110,3,AA,CORE
9095,9095,9095,0501EE33,1,EE101,8,BC,CORE
9096,9096,9096,0501EE33,1,HS101,6,BB,CORE
9097,9097,9097,0501EE33,1,MA101,8,CC,CORE
9098,9098,9098,0501EE33,1,ME110,3,BC,CORE
9099,9099,9099,0501EE33,1,ME111,7,BC,CORE
9100,9100,9100,0501EE33,1,PH101,6,CC,CORE
9101,9101,9101,0501EE33,2,CH102,6,BB,CORE
9102,9102,9102,0501EE33,2,CS101,6,BC,CORE
9103,9103,9103,0501EE33,2,CS110,3,CC,CORE
9104,9104,9104,0501EE33,2,EE102,4,AB,CORE
9105,9105,9105,0501EE33,2,MA102,8,CD,CORE
9106,9106,9106,0501EE33,2,ME101,8,CC,CORE
9107,9107,9107,0501EE33,2,PH102,6,CC,CORE
9108,9108,9108,0501EE33,2,PH110,3,AB,CORE
9109,9109,9109,0501EE33,3,CS201,9,BC,CORE
9110,9110,9110,0501EE33,3,EE200,6,BC,CORE
9111,9111,9111,0501EE33,3,EE201,6,CC,CORE
9112,9112,9112,0501EE33,3,EE202,3,BC,CORE
9113,9113,9113,0501EE33,3,EE220,8,BC,CORE
9114,9114,9114,0501EE33,3,HS201,6,BC,HS ELECTIVE
9115,9115,9115,0501EE33,3,MA201,8,CD,CORE
9116,9116,9116,0501EE33,4,EE203,6,CD,CORE
9117,9117,9117,0501EE33,4,EE204,3,BB,CORE
9118,9118,9118,0501EE33,4,EE230,8,BC,CORE
9119,9119,9119,0501EE33,4,EE280,6,CD,CORE
9120,9120,9120,0501EE33,4,EE281,3,BB,CORE
9121,9121,9121,0501EE33,4,HS202,6,BC,HS Elective
9122,9122,9122,0501EE33,4,MA225,8,CD,CORE
9123,9123,9123,0501EE33,4,MA251,6,CD,Elective-Sc.
9124,9124,9124,0501EE33,5,EE310,6,CC,CORE
9125,9125,9125,0501EE33,5,EE311,3,BC,CORE
9126,9126,9126,0501EE33,5,EE320,6,BC,CORE
9127,9127,9127,0501EE33,5,EE331,3,BB,CORE
9128,9128,9128,0501EE33,5,EE350,6,CC,CORE
9129,9129,9129,0501EE33,5,EE370,6,BC,CORE
9130,9130,9130,0501EE33,5,EE371,3,BC,CORE
9131,9131,9131,0501EE33,5,EE380,6,CD,CORE
9132,9132,9132,0501EE33,6,EE304,4,BB,CORE
9133,9133,9133,0501EE33,6,EE321,3,BB,CORE
9134,9134,9134,0501EE33,6,EE322,6,CD,CORE
9135,9135,9135,0501EE33,6,EE340,6,CD,CORE
9136,9136,9136,0501EE33,6,EE351,6,DD,CORE
9137,9137,9137,0501EE33,6,EE360,6,BC,CORE
9138,9138,9138,0501EE33,6,EE361,3,CC,CORE
9139,9139,9139,0501EE33,6,HS311,6,CC,HSS Elective
9140,9140,9140,0501EE33,7,EE400,2,BB,CORE
9141,9141,9141,0501EE33,7,EE430,6,BB,Departmental Elective - II
9142,9142,9142,0501EE33,7,EE480,6,CD,CORE
9143,9143,9143,0501EE33,7,EE481,6,CD,CORE
9144,9144,9144,0501EE33,7,EE482,3,BC,CORE
9145,9145,9145,0501EE33,7,EE490,6,BC,Departmental Elective - I
9146,9146,9146,0501EE33,7,EE498,10,BB,CORE
9147,9147,9147,0501EE33,7,PH401,6,BB,Open Elective - I
9148,9148,9148,0501EE33,8,EE483,6,DD,Departmental Elective - III
9149,9149,9149,0501EE33,8,EE499,14,BB,CORE
9150,9150,9150,0501EE33,8,EE508,6,BC,Departmental Elective - IV
9151,9151,9151,0501EE33,8,HS441,6,BB,HS Elective
9152,9152,9152,0501EE33,8,ME512,6,BC,Open Elective - II
9153,9153,9153,0501EE34,1,CH101,8,AB,CORE
9154,9154,9154,0501EE34,1,CH110,3,AB,CORE
9155,9155,9155,0501EE34,1,EE101,8,AA,CORE
9156,9156,9156,0501EE34,1,HS101,6,BB,CORE
9157,9157,9157,0501EE34,1,MA101,8,BC,CORE
9158,9158,9158,0501EE34,1,ME110,3,AB,CORE
9159,9159,9159,0501EE34,1,ME111,7,BC,CORE
9160,9160,9160,0501EE34,1,PH101,6,AB,CORE
9161,9161,9161,0501EE34,2,CH102,6,AB,CORE
9162,9162,9162,0501EE34,2,CS101,6,BB,CORE
9163,9163,9163,0501EE34,2,CS110,3,BB,CORE
9164,9164,9164,0501EE34,2,EE102,4,AB,CORE
9165,9165,9165,0501EE34,2,MA102,8,AB,CORE
9166,9166,9166,0501EE34,2,ME101,8,BB,CORE
9167,9167,9167,0501EE34,2,PH102,6,AB,CORE
9168,9168,9168,0501EE34,2,PH110,3,AA,CORE
9169,9169,9169,0501EE34,3,CS201,9,BB,CORE
9170,9170,9170,0501EE34,3,EE200,6,AB,CORE
9171,9171,9171,0501EE34,3,EE201,6,AB,CORE
9172,9172,9172,0501EE34,3,EE202,3,BB,CORE
9173,9173,9173,0501EE34,3,EE220,8,BB,CORE
9174,9174,9174,0501EE34,3,HS201,6,BB,HS ELECTIVE
9175,9175,9175,0501EE34,3,MA201,8,AA,CORE
9176,9176,9176,0501EE34,4,EE203,6,AA,CORE
9177,9177,9177,0501EE34,4,EE204,3,BB,CORE
9178,9178,9178,0501EE34,4,EE230,8,AB,CORE
9179,9179,9179,0501EE34,4,EE280,6,AB,CORE
9180,9180,9180,0501EE34,4,EE281,3,AA,CORE
9181,9181,9181,0501EE34,4,HS202,6,AB,HS Elective
9182,9182,9182,0501EE34,4,MA225,8,AB,CORE
9183,9183,9183,0501EE34,4,MA251,6,AB,Elective-Sc.
9184,9184,9184,0501EE34,5,EE310,6,BB,CORE
9185,9185,9185,0501EE34,5,EE311,3,AA,CORE
9186,9186,9186,0501EE34,5,EE320,6,AB,CORE
9187,9187,9187,0501EE34,5,EE331,3,AB,CORE
9188,9188,9188,0501EE34,5,EE350,6,AB,CORE
9189,9189,9189,0501EE34,5,EE370,6,AB,CORE
9190,9190,9190,0501EE34,5,EE371,3,AB,CORE
9191,9191,9191,0501EE34,5,EE380,6,AA,CORE
9192,9192,9192,0501EE34,6,EE304,4,BC,CORE
9193,9193,9193,0501EE34,6,EE321,3,BB,CORE
9194,9194,9194,0501EE34,6,EE322,6,BC,CORE
9195,9195,9195,0501EE34,6,EE340,6,AB,CORE
9196,9196,9196,0501EE34,6,EE351,6,CC,CORE
9197,9197,9197,0501EE34,6,EE360,6,AB,CORE
9198,9198,9198,0501EE34,6,EE361,3,BB,CORE
9199,9199,9199,0501EE34,6,HS311,6,BC,HSS Elective
9200,9200,9200,0501EE34,7,EE400,2,AB,CORE
9201,9201,9201,0501EE34,7,EE410,6,AB,Departmental Elective - I
9202,9202,9202,0501EE34,7,EE430,6,AA,Departmental Elective - II
9203,9203,9203,0501EE34,7,EE480,6,BB,CORE
9204,9204,9204,0501EE34,7,EE481,6,BC,CORE
9205,9205,9205,0501EE34,7,EE482,3,AB,CORE
9206,9206,9206,0501EE34,7,EE498,10,AB,CORE
9207,9207,9207,0501EE34,7,PH401,6,AB,Open Elective - I
9208,9208,9208,0501EE34,8,CE442,6,AB,Open Elective - II
9209,9209,9209,0501EE34,8,EE483,6,BC,Departmental Elective - III
9210,9210,9210,0501EE34,8,EE499,14,CC,CORE
9211,9211,9211,0501EE34,8,EE508,6,CC,Departmental Elective - IV
9212,9212,9212,0501EE34,8,HS441,6,BB,HS Elective
9213,9213,9213,0501EE35,1,CH101,8,AA,CORE
9214,9214,9214,0501EE35,1,CH110,3,AA,CORE
9215,9215,9215,0501EE35,1,EE101,8,AA,CORE
9216,9216,9216,0501EE35,1,HS101,6,AB,CORE
9217,9217,9217,0501EE35,1,MA101,8,AB,CORE
9218,9218,9218,0501EE35,1,ME110,3,BC,CORE
9219,9219,9219,0501EE35,1,ME111,7,AA,CORE
9220,9220,9220,0501EE35,1,PH101,6,AA,CORE
9221,9221,9221,0501EE35,2,CH102,6,AA,CORE
9222,9222,9222,0501EE35,2,CS101,6,AA,CORE
9223,9223,9223,0501EE35,2,CS110,3,AB,CORE
9224,9224,9224,0501EE35,2,EE102,4,AA,CORE
9225,9225,9225,0501EE35,2,MA102,8,AA,CORE
9226,9226,9226,0501EE35,2,ME101,8,AA,CORE
9227,9227,9227,0501EE35,2,PH102,6,AB,CORE
9228,9228,9228,0501EE35,2,PH110,3,AB,CORE
9229,9229,9229,0501EE35,3,CS201,9,AB,CORE
9230,9230,9230,0501EE35,3,EE200,6,AA,CORE
9231,9231,9231,0501EE35,3,EE201,6,AA,CORE
9232,9232,9232,0501EE35,3,EE202,3,BC,CORE
9233,9233,9233,0501EE35,3,EE220,8,AA,CORE
9234,9234,9234,0501EE35,3,HS201,6,AB,HS ELECTIVE
9235,9235,9235,0501EE35,3,MA201,8,AB,CORE
9236,9236,9236,0501EE35,4,EE203,6,AB,CORE
9237,9237,9237,0501EE35,4,EE204,3,AB,CORE
9238,9238,9238,0501EE35,4,EE230,8,AA,CORE
9239,9239,9239,0501EE35,4,EE280,6,BB,CORE
9240,9240,9240,0501EE35,4,EE281,3,AA,CORE
9241,9241,9241,0501EE35,4,HS202,6,BB,HS Elective
9242,9242,9242,0501EE35,4,MA225,8,AA,CORE
9243,9243,9243,0501EE35,4,MA251,6,AB,Elective-Sc.
9244,9244,9244,0501EE35,5,EE310,6,AA,CORE
9245,9245,9245,0501EE35,5,EE311,3,AB,CORE
9246,9246,9246,0501EE35,5,EE320,6,AA,CORE
9247,9247,9247,0501EE35,5,EE331,3,AB,CORE
9248,9248,9248,0501EE35,5,EE350,6,AB,CORE
9249,9249,9249,0501EE35,5,EE370,6,AA,CORE
9250,9250,9250,0501EE35,5,EE371,3,AA,CORE
9251,9251,9251,0501EE35,5,EE380,6,AB,CORE
9252,9252,9252,0501EE35,6,EE304,4,AB,CORE
9253,9253,9253,0501EE35,6,EE321,3,BB,CORE
9254,9254,9254,0501EE35,6,EE322,6,BB,CORE
9255,9255,9255,0501EE35,6,EE340,6,BB,CORE
9256,9256,9256,0501EE35,6,EE351,6,BC,CORE
9257,9257,9257,0501EE35,6,EE360,6,AB,CORE
9258,9258,9258,0501EE35,6,EE361,3,AB,CORE
9259,9259,9259,0501EE35,6,HS311,6,BC,HSS Elective
9260,9260,9260,0501EE35,7,EE400,2,AB,CORE
9261,9261,9261,0501EE35,7,EE410,6,AB,Departmental Elective - II
9262,9262,9262,0501EE35,7,EE480,6,BC,CORE
9263,9263,9263,0501EE35,7,EE481,6,CC,CORE
9264,9264,9264,0501EE35,7,EE482,3,BB,CORE
9265,9265,9265,0501EE35,7,EE490,6,AB,Departmental Elective - I
9266,9266,9266,0501EE35,7,EE498,10,AB,CORE
9267,9267,9267,0501EE35,7,MA410,6,AB,Open Elective - I
9268,9268,9268,0501EE35,8,CE442,6,AA,Open Elective - II
9269,9269,9269,0501EE35,8,EE483,6,BB,Departmental Elective - III
9270,9270,9270,0501EE35,8,EE499,14,AA,CORE
9271,9271,9271,0501EE35,8,EE508,6,AB,Departmental Elective - IV
9272,9272,9272,0501EE35,8,HS441,6,AB,HS Elective
9273,9273,9273,0501EE36,1,CH101,8,BB,CORE
9274,9274,9274,0501EE36,1,CH110,3,AA,CORE
9275,9275,9275,0501EE36,1,EE101,8,AA,CORE
9276,9276,9276,0501EE36,1,HS101,6,AB,CORE
9277,9277,9277,0501EE36,1,MA101,8,AA,CORE
9278,9278,9278,0501EE36,1,ME110,3,BB,CORE
9279,9279,9279,0501EE36,1,ME111,7,AB,CORE
9280,9280,9280,0501EE36,1,PH101,6,AA,CORE
9281,9281,9281,0501EE36,2,CH102,6,BC,CORE
9282,9282,9282,0501EE36,2,CS101,6,BB,CORE
9283,9283,9283,0501EE36,2,CS110,3,AA,CORE
9284,9284,9284,0501EE36,2,EE102,4,AA,CORE
9285,9285,9285,0501EE36,2,MA102,8,AA,CORE
9286,9286,9286,0501EE36,2,ME101,8,AB,CORE
9287,9287,9287,0501EE36,2,PH102,6,AA,CORE
9288,9288,9288,0501EE36,2,PH110,3,AA,CORE
9289,9289,9289,0501EE36,3,CS201,9,AA,CORE
9290,9290,9290,0501EE36,3,EE200,6,AB,CORE
9291,9291,9291,0501EE36,3,EE201,6,AA,CORE
9292,9292,9292,0501EE36,3,EE202,3,AB,CORE
9293,9293,9293,0501EE36,3,EE220,8,BB,CORE
9294,9294,9294,0501EE36,3,HS201,6,AA,HS ELECTIVE
9295,9295,9295,0501EE36,3,MA201,8,AB,CORE
9296,9296,9296,0501EE36,4,EE203,6,AB,CORE
9297,9297,9297,0501EE36,4,EE204,3,AB,CORE
9298,9298,9298,0501EE36,4,EE230,8,BB,CORE
9299,9299,9299,0501EE36,4,EE280,6,BC,CORE
9300,9300,9300,0501EE36,4,EE281,3,BB,CORE
9301,9301,9301,0501EE36,4,HS202,6,AB,HS Elective
9302,9302,9302,0501EE36,4,MA225,8,AA,CORE
9303,9303,9303,0501EE36,4,MA251,6,AA,Elective-Sc.
9304,9304,9304,0501EE36,5,EE310,6,AA,CORE
9305,9305,9305,0501EE36,5,EE311,3,AA,CORE
9306,9306,9306,0501EE36,5,EE320,6,AA,CORE
9307,9307,9307,0501EE36,5,EE331,3,AB,CORE
9308,9308,9308,0501EE36,5,EE350,6,AA,CORE
9309,9309,9309,0501EE36,5,EE370,6,AB,CORE
9310,9310,9310,0501EE36,5,EE371,3,AA,CORE
9311,9311,9311,0501EE36,5,EE380,6,BB,CORE
9312,9312,9312,0501EE36,6,EE304,4,BC,CORE
9313,9313,9313,0501EE36,6,EE321,3,AB,CORE
9314,9314,9314,0501EE36,6,EE322,6,AA,CORE
9315,9315,9315,0501EE36,6,EE340,6,BC,CORE
9316,9316,9316,0501EE36,6,EE351,6,BB,CORE
9317,9317,9317,0501EE36,6,EE360,6,AB,CORE
9318,9318,9318,0501EE36,6,EE361,3,AA,CORE
9319,9319,9319,0501EE36,6,HS311,6,BB,HSS Elective
9320,9320,9320,0501EE36,7,EE400,2,AB,CORE
9321,9321,9321,0501EE36,7,EE410,6,BB,Departmental Elective - II
9322,9322,9322,0501EE36,7,EE480,6,BC,CORE
9323,9323,9323,0501EE36,7,EE481,6,BB,CORE
9324,9324,9324,0501EE36,7,EE482,3,AB,CORE
9325,9325,9325,0501EE36,7,EE490,6,BB,Departmental Elective - I
9326,9326,9326,0501EE36,7,EE498,10,BB,CORE
9327,9327,9327,0501EE36,7,PH402,6,CC,Open Elective - I
9328,9328,9328,0501EE36,8,CE502,6,AA,Open Elective - II
9329,9329,9329,0501EE36,8,EE483,6,BB,Departmental Elective - III
9330,9330,9330,0501EE36,8,EE499,14,AA,CORE
9331,9331,9331,0501EE36,8,EE508,6,AB,Departmental Elective - IV
9332,9332,9332,0501EE36,8,HS441,6,AB,HS Elective
9333,9333,9333,0501ME01,1,CH101,8,AA,CORE
9334,9334,9334,0501ME01,1,CH110,3,AA,CORE
9335,9335,9335,0501ME01,1,EE101,8,AA,CORE
9336,9336,9336,0501ME01,1,HS101,6,AB,CORE
9337,9337,9337,0501ME01,1,MA101,8,BB,CORE
9338,9338,9338,0501ME01,1,ME110,3,BB,CORE
9339,9339,9339,0501ME01,1,ME111,7,BC,CORE
9340,9340,9340,0501ME01,1,PH101,6,AA,CORE
9341,9341,9341,0501ME01,2,CH102,6,BB,CORE
9342,9342,9342,0501ME01,2,CS101,6,AA,CORE
9343,9343,9343,0501ME01,2,CS110,3,AB,CORE
9344,9344,9344,0501ME01,2,EE102,4,BB,CORE
9345,9345,9345,0501ME01,2,MA102,8,BC,CORE
9346,9346,9346,0501ME01,2,ME101,8,BB,CORE
9347,9347,9347,0501ME01,2,PH102,6,BB,CORE
9348,9348,9348,0501ME01,2,PH110,3,AA,CORE
9349,9349,9349,0501ME01,3,CS201,9,AA,CORE
9350,9350,9350,0501ME01,3,HS201,6,BC,HS ELECTIVE
9351,9351,9351,0501ME01,3,MA201,8,BB,CORE
9352,9352,9352,0501ME01,3,ME201,6,BB,CORE
9353,9353,9353,0501ME01,3,ME204,6,AB,CORE
9354,9354,9354,0501ME01,3,ME205,8,BB,CORE
9355,9355,9355,0501ME01,3,ME211,4,AB,CORE
9356,9356,9356,0501ME01,4,EE280,6,CC,CORE
9357,9357,9357,0501ME01,4,EE281,3,BB,CORE
9358,9358,9358,0501ME01,4,HS202,6,CC,HS Elective
9359,9359,9359,0501ME01,4,MA231,6,AB,Elective-Sc.
9360,9360,9360,0501ME01,4,ME202,6,BB,CORE
9361,9361,9361,0501ME01,4,ME203,6,CC,CORE
9362,9362,9362,0501ME01,4,ME206,6,BC,CORE
9363,9363,9363,0501ME01,4,ME210,6,BC,CORE
9364,9364,9364,0501ME01,4,ME212,4,BB,CORE
9365,9365,9365,0501ME01,5,ME301,8,BC,CORE
9366,9366,9366,0501ME01,5,ME302,6,BC,CORE
9367,9367,9367,0501ME01,5,ME303,8,BB,CORE
9368,9368,9368,0501ME01,5,ME304,6,BC,CORE
9369,9369,9369,0501ME01,5,ME305,8,BC,CORE
9370,9370,9370,0501ME01,5,ME310,4,BB,CORE
9371,9371,9371,0501ME01,5,ME321,6,CC,CORE
9372,9372,9372,0501ME01,6,HS311,6,CC,HSS Elective
9373,9373,9373,0501ME01,6,ME306,8,BB,CORE
9374,9374,9374,0501ME01,6,ME307,8,AB,CORE
9375,9375,9375,0501ME01,6,ME308,6,AB,CORE
9376,9376,9376,0501ME01,6,ME309,8,AA,CORE
9377,9377,9377,0501ME01,6,ME311,4,BB,CORE
9378,9378,9378,0501ME01,6,ME322,6,BC,CORE
9379,9379,9379,0501ME01,7,ME400,2,AB,CORE
9380,9380,9380,0501ME01,7,ME401,8,AB,CORE
9381,9381,9381,0501ME01,7,ME411,4,AA,Departmental Elective - I
9382,9382,9382,0501ME01,7,ME481,6,BB,Departmental Elective - I
9383,9383,9383,0501ME01,7,ME498,8,AA,Departmental Elective - I
9384,9384,9384,0501ME01,7,ME501,6,BC,CORE
9385,9385,9385,0501ME01,7,ME503,6,CC,CORE
9386,9386,9386,0501ME01,8,CE442,6,BC,Open Elective - II
9387,9387,9387,0501ME01,8,HS441,6,BC,HS Elective
9388,9388,9388,0501ME01,8,ME442,6,BC,Departmental Elective - III
9389,9389,9389,0501ME01,8,ME446,6,CC,Departmental Elective - IV
9390,9390,9390,0501ME01,8,ME499,16,AB,CORE
9391,9391,9391,0501ME02,1,CH101,8,DD,CORE
9392,9392,9392,0501ME02,1,CH110,3,AB,CORE
9393,9393,9393,0501ME02,1,EE101,8,BC,CORE
9394,9394,9394,0501ME02,1,HS101,6,BC,CORE
9395,9395,9395,0501ME02,1,MA101,8,DD,CORE
9396,9396,9396,0501ME02,1,ME110,3,BC,CORE
9397,9397,9397,0501ME02,1,ME111,7,BB,CORE
9398,9398,9398,0501ME02,1,PH101,6,CC,CORE
9399,9399,9399,0501ME02,2,CH102,6,BC,CORE
9400,9400,9400,0501ME02,2,CS101,6,AB,CORE
9401,9401,9401,0501ME02,2,CS110,3,BC,CORE
9402,9402,9402,0501ME02,2,EE102,4,CC,CORE
9403,9403,9403,0501ME02,2,MA102,8,CD,CORE
9404,9404,9404,0501ME02,2,ME101,8,DD,CORE
9405,9405,9405,0501ME02,2,PH102,6,CD,CORE
9406,9406,9406,0501ME02,2,PH110,3,BB,CORE
9407,9407,9407,0501ME02,3,CS201,9,BC,CORE
9408,9408,9408,0501ME02,3,HS201,6,CC,HS ELECTIVE
9409,9409,9409,0501ME02,3,MA201,8,DD,CORE
9410,9410,9410,0501ME02,3,ME201,6,CC,CORE
9411,9411,9411,0501ME02,3,ME204,6,CC,CORE
9412,9412,9412,0501ME02,3,ME205,8,CC,CORE
9413,9413,9413,0501ME02,3,ME211,4,BB,CORE
9414,9414,9414,0501ME02,4,CH201,6,BC,Elective-Sc.
9415,9415,9415,0501ME02,4,EE280,6,BC,CORE
9416,9416,9416,0501ME02,4,EE281,3,DD,CORE
9417,9417,9417,0501ME02,4,HS202,6,BC,HS Elective
9418,9418,9418,0501ME02,4,ME202,6,BC,CORE
9419,9419,9419,0501ME02,4,ME203,6,CC,CORE
9420,9420,9420,0501ME02,4,ME206,6,CC,CORE
9421,9421,9421,0501ME02,4,ME210,6,CC,CORE
9422,9422,9422,0501ME02,4,ME212,4,BB,CORE
9423,9423,9423,0501ME02,5,ME301,8,CD,CORE
9424,9424,9424,0501ME02,5,ME302,6,CC,CORE
9425,9425,9425,0501ME02,5,ME303,8,DD,CORE
